Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Excluded_subj
4,2,2,2,0.967,1.067,0
4,2,2,4,1.083,1.2,0
4,1,1,3,1.117,1.617,0
4,2,2,2,1.167,1.284,0
4,2,2,7,1.233,0.734,0
4,1,2,1,0.967,1.967,0
4,2,2,7,1.083,1.584,0
4,1,2,1,0.9,1.267,0
4,2,2,3,1.017,1.234,0
4,2,2,2,1.233,2.134,0
4,1,1,5,1.217,1.334,0
4,2,2,6,1.083,1.067,0
4,1,2,NaN,1.05,NaN,0
4,2,2,3,1.017,0.817,0
4,1,1,2,1.15,1.8,0
4,1,1,4,1.05,1.65,0
4,2,2,3,1.033,1.934,0
4,2,2,7,1.033,1.65,0
4,1,1,4,1.183,1.434,0
4,1,1,1,1.233,1.167,0
4,1,NaN,NaN,NaN,NaN,0
4,1,1,3,1.133,2.15,0
4,2,1,1,1.133,1.867,0
4,1,1,4,1.25,1.384,0
4,2,2,6,1.033,1.45,0
4,2,2,8,1.183,2.15,0
4,1,2,1,1.033,2.267,0
4,1,1,3,0.967,1.667,0
4,1,2,1,1.133,0.651,0
4,2,2,2,0.95,0.817,0
4,2,2,1,0.95,1.617,0
4,2,2,3,1.15,2.467,0
4,1,1,4,1.067,1.484,0
4,1,2,1,1.283,1,0
4,2,2,2,0.933,1.167,0
4,1,1,2,1.017,2.15,0
4,2,2,6,1,2,0
4,1,1,2,1.2,1.35,0
4,1,1,3,1.05,1.25,0
4,2,2,6,1.067,1.534,0
4,2,2,7,1,1.234,0
4,2,2,4,1.05,1.467,0
4,1,1,5,1.167,1.067,0
4,2,2,6,1.067,1.534,0
4,2,2,8,0.933,1.5,0
4,2,2,3,0.9,2.017,0
4,1,1,4,1.083,1.75,0
4,1,2,2,0.967,1.284,0
4,1,1,1,1.183,1.367,0
4,2,2,6,1.2,1.117,0
4,2,2,3,0.967,1.217,0
4,2,2,6,0.967,1.167,0
4,2,2,8,1.05,1.067,0
4,2,2,8,1.1,1.65,0
4,1,1,3,1.233,1.917,0
4,1,1,3,1.217,0.917,0
4,1,1,4,1.1,1.984,0
4,2,2,4,1.333,1.317,0
4,1,1,1,1.267,0.8,0
4,1,1,1,0.983,2.167,0
4,2,2,2,1,1.867,0
4,2,2,3,1.033,1.434,0
4,2,2,2,1.033,1.334,0
4,1,1,1,1.05,0.55,0
4,2,2,2,1.05,1.4,0
4,1,1,3,1.117,1.734,0
4,1,1,5,1.15,0.95,0
4,2,2,6,0.85,1.134,0
4,2,2,8,0.65,1.2,0
4,2,2,3,1.117,0.8,0
4,2,2,2,0.95,1.067,0
4,1,1,4,1.2,1.117,0
4,2,2,5,0.983,1.467,0
4,1,2,3,1.133,2.184,0
4,2,2,2,1.05,1.35,0
4,1,2,1,1.067,2.05,0
4,1,1,1,1.4,1.984,0
4,1,2,1,0.9,0.884,0
4,1,1,2,0.967,1.067,0
4,2,2,2,1,2.15,0
4,2,2,2,1.033,0.95,0
4,2,2,2,1.1,1.684,0
4,2,2,4,1.067,1.767,0
4,1,2,1,1,1.384,0
4,1,1,3,1.15,2.084,0
4,1,1,1,1.017,1.3,0
4,2,2,2,1,2.317,0
4,1,1,7,1.233,1.084,0
4,2,2,2,1.333,2.534,0
4,1,1,1,1.1,1.367,0
4,1,1,3,1.133,1.017,0
4,2,2,2,1.433,2.184,0
4,1,1,3,1.233,2.067,0
4,2,2,1,1.033,1.967,0
4,2,2,3,0.967,1.95,0
4,2,2,2,1.167,1.35,0
4,1,1,3,1.2,1.45,0
4,1,1,1,1.167,1.417,0
4,2,2,6,0.8,0.917,0
4,1,1,1,1.4,1.35,0
4,1,1,2,1.1,0.884,0
4,2,2,3,1.1,1.117,0
4,2,2,1,1.383,1.65,0
4,2,1,1,1.033,0.984,0
4,2,2,8,0.783,1.3,0
4,1,2,7,1.167,0.817,0
4,1,2,1,1,2.05,0
4,1,1,1,0.967,2.4,0
4,1,1,3,1.017,0.734,0
4,2,2,2,1.133,1.3,0
4,2,2,2,0.983,1.617,0
4,1,1,3,1.183,1.017,0
4,1,2,NaN,1.45,NaN,0
4,2,2,4,1,1.3,0
4,2,1,1,1.1,2.717,0
4,2,2,2,0.917,1.75,0
4,1,1,4,1.033,1.468,0
4,2,2,4,1.033,1.867,0
4,1,1,2,0.983,1.834,0
4,1,2,1,1.133,1.3,0
4,1,2,2,0.967,2.5,0
4,1,2,2,1.217,1.084,0
4,2,1,1,1.1,0.867,0
4,2,1,1,1.05,1.934,0
4,2,2,2,1.017,1.234,0
4,1,1,3,1.1,1.384,0
4,1,1,3,1.233,1.317,0
4,2,1,1,1.017,2,0
4,1,1,6,1.167,1.05,0
4,1,1,1,1.317,2.1,0
4,1,1,4,1.067,1.334,0
4,1,2,1,1.2,1.584,0
4,2,1,1,1.233,1.517,0
4,1,1,1,1.333,1.7,0
4,1,1,1,1.067,2.084,0
4,2,2,4,1.15,1.25,0
4,2,2,5,1.067,2.184,0
4,1,1,2,1.367,2.034,0
4,2,2,1,0.9,1.084,0
4,2,2,2,1.067,0.784,0
4,1,1,5,1.2,0.917,0
4,1,1,NaN,1.417,NaN,0
4,2,2,3,1.017,1.4,0
4,1,1,3,1.034,1.767,0
4,1,NaN,NaN,NaN,NaN,0
4,2,2,1,0.717,0.85,0
4,1,2,2,1.083,1.134,0
4,1,1,2,0.967,1.15,0
4,1,1,2,1.067,2.05,0
4,2,2,3,1.033,1.1,0
4,1,1,3,1.117,1.5,0
4,1,1,2,1,1.534,0
4,2,2,1,1.017,2.6,0
5,1,1,7,0.85,1.584,0
5,1,1,7,0.667,1.35,0
5,1,1,8,0.733,1.767,0
5,2,2,9,0.517,2.284,0
5,2,1,9,0.517,1.167,0
5,1,1,9,0.483,1.917,0
5,2,2,8,0.417,1.534,0
5,2,2,5,0.483,1.634,0
5,2,2,6,0.517,1.534,0
5,1,1,7,0.5,1.4,0
5,1,1,8,0.7,0.734,0
5,1,1,9,0.75,1.4,0
5,1,1,9,0.45,2.5,0
5,2,2,7,0.817,1.8,0
5,1,1,6,0.85,0.85,0
5,2,1,4,1.15,1.55,0
5,2,1,3,0.567,1.25,0
5,1,1,8,0.717,0.617,0
5,2,1,5,0.783,1.417,0
5,1,1,9,0.5,1.684,0
5,1,1,9,0.433,1.334,0
5,2,2,5,0.833,1,0
5,1,1,7,0.467,2.1,0
5,1,1,2,0.533,0.834,0
5,1,1,9,0.433,1.134,0
5,2,2,8,0.55,1.467,0
5,2,2,9,0.433,1.184,0
5,2,2,6,0.6,1.084,0
5,2,2,4,0.517,1.067,0
5,2,2,7,0.517,1.917,0
5,2,2,4,0.883,1.817,0
5,2,2,9,0.517,0.7,0
5,2,2,7,0.5,0.867,0
5,2,2,8,0.467,1,0
5,2,2,7,0.517,1.35,0
5,2,2,8,0.45,2.017,0
5,1,1,6,0.717,1.45,0
5,1,2,6,0.533,0.767,0
5,1,1,8,0.667,0.717,0
5,2,2,7,0.417,1.717,0
5,1,1,8,0.767,1.934,0
5,1,1,6,0.767,1.5,0
5,1,1,7,0.783,1.734,0
5,1,1,7,0.65,1.617,0
5,1,1,8,0.733,1.85,0
5,1,1,4,0.767,1.284,0
5,1,1,6,0.567,1.084,0
5,1,1,6,0.433,1.117,0
5,2,2,9,0.5,1.65,0
5,1,1,5,0.783,0.85,0
5,1,1,3,0.833,1.267,0
5,2,2,NaN,1.133,NaN,0
5,2,2,8,0.567,0.75,0
5,1,1,7,0.75,1.517,0
5,1,1,6,0.667,1.5,0
5,1,2,6,0.967,1.067,0
5,1,1,5,0.767,1.1,0
5,2,2,7,0.767,0.867,0
5,1,1,8,0.517,0.684,0
5,2,2,7,0.75,0.884,0
5,1,1,6,1.033,0.734,0
5,1,1,7,0.683,0.884,0
5,2,2,9,0.633,1.284,0
5,2,2,9,0.467,1.684,0
5,1,1,9,0.467,2,0
5,1,1,8,0.417,1.484,0
5,2,2,9,0.5,2.017,0
5,1,1,8,0.467,0.634,0
5,1,1,6,0.467,1.25,0
5,1,1,8,0.517,2.05,0
5,1,1,4,0.583,0.934,0
5,2,2,3,0.817,0.95,0
5,1,1,7,0.667,1.067,0
5,2,2,6,0.533,2.1,0
5,2,2,8,0.467,1.7,0
5,2,1,2,0.933,1.5,0
5,2,2,NaN,0.567,NaN,0
5,1,1,6,1.033,1.167,0
5,1,1,7,0.567,0.85,0
5,2,2,6,0.517,0.767,0
5,2,1,3,1,1.667,0
5,2,2,6,0.817,2.234,0
5,2,1,5,0.85,1.267,0
5,2,2,4,0.45,0.8,0
5,2,2,7,0.617,1.217,0
5,2,2,8,0.533,2,0
5,2,2,7,0.45,1.6,0
5,1,2,5,0.483,1.25,0
5,1,2,4,0.817,1.867,0
5,1,1,7,0.65,0.75,0
5,2,2,8,0.5,1.85,0
5,2,2,7,0.4,1.384,0
5,1,1,7,0.767,1.234,0
5,2,2,9,0.583,1.55,0
5,1,1,9,0.583,2.217,0
5,2,2,9,0.583,1.75,0
5,1,1,9,0.5,0.784,0
5,2,2,8,0.467,0.734,0
5,1,1,8,0.483,1.084,0
5,1,1,7,0.5,0.884,0
5,2,2,8,0.533,0.667,0
5,2,2,6,0.433,0.684,0
5,1,1,9,0.45,2.017,0
5,1,2,1,0.4,1.6,0
5,2,1,7,0.683,1.25,0
5,2,2,9,0.55,0.7,0
5,2,1,6,0.833,0.717,0
5,2,1,4,0.833,1.1,0
5,1,1,5,0.867,0.934,0
5,1,1,7,0.717,0.55,0
5,1,2,2,1.083,0.617,0
5,2,2,3,0.95,1.467,0
5,2,2,6,0.883,1.234,0
5,2,1,5,0.917,1.167,0
5,1,1,6,1.1,0.784,0
5,2,2,6,0.967,0.95,0
5,1,1,4,0.933,1,0
5,2,2,6,0.6,0.95,0
5,2,2,7,0.933,1.284,0
5,2,2,5,1.017,1.317,0
5,2,2,6,0.617,0.867,0
5,2,1,4,1.283,1.167,0
5,2,2,6,0.85,1.217,0
5,1,1,8,0.633,0.834,0
5,1,1,8,0.567,2.084,0
5,1,2,6,0.95,0.934,0
5,1,1,7,0.867,1.084,0
5,1,2,7,0.55,1.834,0
5,2,2,5,0.583,1.167,0
5,2,1,3,0.967,1.65,0
5,2,2,7,0.65,0.901,0
5,1,1,8,0.583,1.017,0
5,1,1,9,0.567,0.584,0
5,2,2,8,0.517,1.317,0
5,1,1,7,0.533,1.584,0
5,1,1,6,0.783,1.717,0
5,1,1,7,0.6,0.884,0
5,1,1,8,0.517,1.334,0
5,2,2,4,0.8,0.617,0
5,2,2,3,0.733,1.534,0
5,2,2,6,0.517,1.034,0
5,1,1,8,0.783,1.267,0
5,2,2,9,0.483,0.817,0
5,1,1,9,0.567,0.55,0
5,1,1,9,0.517,0.367,0
5,1,1,7,0.533,0.667,0
5,1,1,5,1.15,0.851,0
5,2,2,6,1,0.934,0
5,1,1,4,0.867,1.217,0
5,1,1,7,0.6,1.417,0
5,2,2,6,0.867,1.417,0
5,1,1,9,0.533,1.517,0
5,2,2,7,0.55,0.867,0
5,2,2,6,0.533,0.8,0
5,2,1,5,0.85,1.15,0
5,2,2,7,0.533,1.234,0
5,2,1,2,0.533,1.134,0
5,1,1,4,0.567,0.767,0
5,1,1,5,0.883,1.167,0
5,2,2,6,1.033,1.25,0
5,1,1,7,0.983,0.9,0
5,1,2,1,0.633,1.184,0
5,1,1,6,0.767,1.717,0
5,2,2,5,0.783,1.167,0
5,2,2,9,0.567,0.85,0
5,1,1,8,0.7,1.3,0
5,2,2,8,0.517,1.034,0
5,2,2,7,0.567,0.75,0
5,2,2,8,0.483,1.484,0
5,1,1,8,0.55,1.734,0
5,1,1,9,0.467,0.534,0
5,1,1,6,0.833,1.95,0
5,1,1,7,0.7,1.567,0
5,2,1,4,1.05,0.85,0
5,1,1,7,0.517,0.817,0
5,2,2,7,1.083,0.867,0
5,2,1,6,0.883,0.584,0
5,1,1,6,0.7,1.267,0
5,2,2,7,0.667,0.8,0
5,1,2,2,1.317,0.617,0
5,1,1,4,0.633,0.65,0
5,2,2,7,0.867,1.317,0
5,1,1,7,0.817,1.767,0
5,1,1,8,0.733,1.6,0
5,1,1,9,0.683,1.067,0
5,2,2,9,0.583,1.634,0
5,2,2,9,0.433,1.184,0
5,2,2,9,0.483,0.617,0
5,2,2,8,0.483,1.717,0
5,2,2,7,0.95,1.4,0
5,2,2,4,0.5,0.884,0
5,2,2,9,0.5,0.7,0
5,2,2,7,0.5,0.901,0
5,2,2,8,0.55,1.017,0
5,2,2,7,0.483,1.167,0
5,2,2,8,0.45,1.934,0
5,1,1,7,0.783,1.55,0
5,1,2,3,0.45,0.667,0
5,1,1,8,0.65,0.65,0
5,2,2,2,0.5,1.4,0
5,1,1,6,0.65,1.517,0
5,1,1,7,0.8,0.95,0
5,1,1,7,0.883,1.6,0
5,1,1,7,0.85,0.6,0
5,1,1,8,0.817,2.084,0
5,1,1,8,0.667,1.834,0
5,1,1,8,0.833,0.8,0
5,1,1,9,0.567,0.467,0
5,2,1,5,0.933,1.05,0
5,1,1,7,0.7,1.234,0
5,1,1,8,0.633,0.734,0
5,2,2,6,0.65,0.801,0
5,2,2,3,0.983,1.25,0
5,1,1,6,0.617,1.284,0
5,1,1,5,0.8,1.334,0
5,1,2,3,1,1.717,0
5,1,1,1,1.033,1.417,0
5,2,2,5,1.2,0.817,0
5,1,2,4,1.1,1.001,0
5,2,2,6,1.083,1.167,0
5,1,2,4,1.1,1.417,0
5,1,1,7,0.567,0.75,0
5,2,2,5,1.284,0.5,0
5,2,2,6,0.9,2.05,0
5,1,1,6,1.2,1.55,0
5,1,1,7,0.683,1.217,0
5,2,2,8,0.517,1.817,0
5,1,2,6,1.15,0.967,0
5,1,1,3,1.25,0.867,0
5,1,1,6,0.583,1.417,0
5,1,1,8,0.683,1.101,0
5,2,2,8,0.533,1.817,0
5,1,1,8,0.667,0.984,0
5,2,2,8,0.483,1.45,0
5,2,2,6,0.467,1.4,0
5,2,2,6,1,1.567,0
5,2,2,6,0.533,1.417,0
5,1,1,8,0.5,0.917,0
5,1,1,9,0.533,1.167,0
5,2,2,8,0.533,1.017,0
5,2,2,7,0.483,0.75,0
5,2,2,9,0.483,1.9,0
5,2,2,9,0.6,0.484,0
5,2,2,7,0.533,0.95,0
5,2,2,7,0.5,1.167,0
5,2,2,9,0.483,1.934,0
5,2,2,9,0.417,1.8,0
5,1,1,8,0.733,0.684,0
5,1,1,9,0.483,1.6,0
5,1,1,8,0.367,0.967,0
5,2,2,8,0.417,1.734,0
5,2,2,4,0.6,1.634,0
5,1,1,8,0.483,1.267,0
5,2,2,7,0.483,1.417,0
5,1,1,6,0.583,1.367,0
5,2,2,8,0.483,1.467,0
5,1,1,8,0.6,0.684,0
5,2,2,8,0.417,0.751,0
5,1,1,7,0.433,0.817,0
5,1,1,9,0.417,1.267,0
5,2,2,7,0.467,0.6,0
5,2,1,6,0.983,0.95,0
5,1,1,8,0.65,1.717,0
5,1,1,8,0.683,0.8,0
5,2,2,9,0.45,1.617,0
5,2,1,4,0.433,1.534,0
5,2,2,5,1.033,0.867,0
5,2,2,3,1.1,1.634,0
5,1,2,5,0.883,0.817,0
5,1,2,3,1.15,1.367,0
5,1,2,2,1.05,0.617,0
5,2,2,4,0.95,1.117,0
5,2,2,6,0.517,1.134,0
5,2,2,6,1,1.317,0
5,1,1,8,0.65,0.684,0
5,2,2,3,0.8,1.384,0
5,1,1,6,0.533,1.55,0
5,2,2,4,0.5,1.65,0
5,2,2,3,0.5,0.717,0
5,2,1,2,0.983,0.801,0
5,2,2,6,1.05,1.584,0
5,2,2,6,0.55,0.717,0
5,2,2,5,1,0.817,0
5,1,1,7,0.584,0.8,0
5,1,1,6,0.517,2.034,0
5,1,2,5,1.2,0.817,0
5,1,1,7,0.683,0.834,0
5,1,1,6,0.55,1.367,0
5,2,2,8,0.8,1.984,0
5,2,2,9,0.7,0.517,0
5,2,2,7,0.833,0.917,0
5,1,2,8,0.5,0.967,0
5,1,1,7,0.6,0.884,0
5,2,2,8,0.933,1.267,0
5,1,1,8,0.633,1.767,0
5,1,1,9,0.55,0.75,0
5,1,1,9,0.467,0.467,0
5,1,1,9,0.45,1.684,0
5,2,2,7,0.783,1.1,0
5,2,2,7,0.5,0.901,0
5,2,2,8,0.467,0.7,0
5,1,1,9,0.483,1.484,0
5,2,2,9,0.5,0.867,0
5,1,2,8,0.7,0.584,0
5,1,1,6,0.867,1.084,0
5,1,1,4,0.733,1,0
5,1,1,6,0.567,0.651,0
5,2,2,8,0.767,0.6,0
5,1,2,6,0.967,0.717,0
5,1,1,6,0.783,1.134,0
5,2,2,5,0.9,1.167,0
5,1,2,2,1.333,0.617,0
5,2,2,7,1,0.917,0
5,2,2,6,0.983,1.367,0
5,2,2,7,1.25,1.467,0
5,2,2,6,1.017,1.05,0
5,2,2,8,0.483,1.034,0
5,1,1,8,0.55,1.167,0
5,1,2,6,1.05,1.334,0
5,2,2,7,0.967,0.751,0
6,1,1,5,1.017,1.417,0
6,2,2,8,0.75,1.05,0
6,1,1,3,0.9,1.367,0
6,2,2,6,0.833,0.984,0
6,1,2,NaN,0.867,NaN,0
6,1,1,6,0.833,2.134,0
6,2,2,6,0.85,2.034,0
6,2,2,9,0.917,2.317,0
6,2,2,9,0.933,2.484,0
6,2,2,7,1.133,1.034,0
6,1,2,4,1.283,0.817,0
6,1,1,7,1.117,2.6,0
6,1,2,5,1.233,1.317,0
6,2,2,7,0.9,1.3,0
6,2,2,8,1.283,1.117,0
6,2,2,5,1.05,1.184,0
6,2,1,4,1.183,0.934,0
6,2,2,7,1.317,1.3,0
6,1,1,6,1.317,2.034,0
6,1,1,7,1.1,1.1,0
6,2,1,2,1.467,1.567,0
6,2,2,8,1.183,1.167,0
6,2,2,5,1.267,2.65,0
6,1,2,7,1.117,1.617,0
6,2,2,3,1.4,2.067,0
6,2,1,6,1.217,1.6,0
6,1,2,6,1.5,1.017,0
6,2,1,3,1.233,1.567,0
6,2,1,1,1.3,2.284,0
6,1,2,5,1.167,1.834,0
6,2,2,5,1.183,1.167,0
6,1,1,9,0.967,0.817,0
6,2,2,7,1.283,1.9,0
6,1,1,8,1.2,2.167,0
6,2,2,5,1.333,1.2,0
6,1,1,4,0.9,1.7,0
6,2,2,4,0.85,1.767,0
6,1,1,7,1.317,2.234,0
6,2,1,8,1.217,1.6,0
6,2,2,5,1.233,1.884,0
6,2,2,5,1.367,1.934,0
6,2,1,7,1.35,1.467,0
6,2,1,8,1.383,1.534,0
6,1,1,9,1.183,1.117,0
6,1,1,4,1.483,1.717,0
6,2,2,2,1.2,1.1,0
6,2,2,6,1.283,1.284,0
6,2,2,6,1.367,2.05,0
6,1,1,9,1.033,0.85,0
6,1,1,NaN,1.2,NaN,0
6,1,1,7,0.75,2.217,0
6,2,2,7,1.167,0.984,0
6,2,2,7,1.333,1.967,0
6,2,1,3,1.367,1.05,0
6,1,1,8,0.817,0.9,0
6,2,2,8,0.9,0.884,0
6,1,1,9,1,1.284,0
6,1,1,6,1.017,1.034,0
6,2,2,8,0.983,2.234,0
6,2,1,6,1.333,0.834,0
6,1,1,4,1.05,1.75,0
6,1,2,6,1.167,1.867,0
6,1,1,7,1.05,1.7,0
6,1,2,3,1.033,1.4,0
6,2,2,6,1.083,1.517,0
6,1,1,6,1.167,1.467,0
6,2,2,8,1.217,1.934,0
6,1,2,2,0.967,1.15,0
6,2,2,1,1.417,1.834,0
6,2,2,7,1.217,1.817,0
6,2,2,7,1.283,1.584,0
6,2,2,5,1.183,1.45,0
6,1,2,4,1.3,1.184,0
6,2,1,8,1.3,1.05,0
6,2,1,5,1.317,1.134,0
6,1,2,5,1.233,1.934,0
6,2,2,7,1.067,2.367,0
6,2,2,4,1.35,2.134,0
6,2,2,9,1.333,1.617,0
6,2,2,7,1.267,0.917,0
6,1,1,8,1.1,1.75,0
6,2,1,7,1.2,1.634,0
6,2,NaN,NaN,NaN,NaN,0
6,2,2,2,0.95,1.284,0
6,1,1,7,0.967,1.367,0
6,1,1,7,1.133,1.434,0
6,1,1,6,1.033,1.8,0
6,1,1,6,1.267,2.117,0
6,1,1,4,1.4,1.134,0
6,1,1,4,1.083,1.067,0
6,1,2,3,1.283,1.784,0
6,2,2,6,1.267,1.967,0
6,2,2,8,1.15,2,0
6,2,2,7,1.317,2.084,0
6,2,NaN,NaN,NaN,NaN,0
6,2,2,6,0.883,0.917,0
6,2,1,7,0.983,1.834,0
6,2,2,6,1.217,1.784,0
6,1,2,6,1.35,1.317,0
6,1,1,9,1.2,0.734,0
6,1,1,7,1.017,1.234,0
6,1,1,4,1.133,2,0
6,2,2,6,1.133,1.434,0
6,1,1,4,1.05,1.084,0
6,2,2,8,0.833,1.9,0
6,2,2,8,1.1,1.767,0
6,1,1,4,1.05,1.784,0
6,2,2,7,1.017,1.534,0
6,2,1,4,1.417,1.484,0
6,1,1,2,0.933,1.034,0
6,1,2,4,1.1,0.884,0
6,1,1,9,1.017,0.867,0
6,1,2,7,1.233,1.9,0
6,2,2,6,1.433,1.9,0
6,1,1,9,0.983,2.084,0
6,1,1,4,1.15,1.684,0
6,2,1,2,1.183,0.9,0
6,1,1,6,0.967,2.067,0
6,2,2,8,1.133,1.2,0
6,1,1,6,1.35,0.95,0
6,1,1,9,1.133,1.667,0
6,1,1,7,1.083,2.067,0
6,1,1,5,1.2,1.951,0
6,1,1,7,1.133,1.317,0
6,1,1,7,1.367,1.167,0
6,2,2,9,1.1,2.2,0
6,2,2,8,1.15,0.917,0
6,1,1,6,1.033,1.167,0
6,1,1,7,1.05,2.45,0
6,1,1,6,1.167,1.1,0
6,1,2,2,1.05,1.417,0
6,1,1,7,0.783,1.6,0
6,2,2,4,1.167,1.05,0
6,1,2,4,1.25,0.984,0
6,1,2,1,1.15,2.8,0
6,2,2,8,1.35,1.434,0
6,1,1,7,1.017,2.15,0
6,1,1,9,1.167,2.2,0
6,2,NaN,NaN,NaN,NaN,0
6,2,2,8,0.967,0.8,0
6,2,1,NaN,0.867,NaN,0
6,1,1,1,0.917,2.017,0
6,1,1,6,0.967,1.3,0
6,1,1,8,0.883,1.9,0
6,2,2,7,0.983,1.534,0
6,1,2,3,1.183,1.75,0
6,1,1,6,1.317,1.134,0
6,1,1,9,1.117,2.7,0
6,1,1,9,1.1,0.767,0
6,1,2,6,0.917,1.017,0
6,1,1,3,1.183,1.267,0
6,2,1,2,1.233,1,0
6,2,1,5,1.217,1.967,0
6,1,1,5,1.1,1.6,0
6,1,1,8,1.05,1.917,0
6,2,2,8,1.25,2.25,0
6,1,1,4,1.05,1.034,0
6,2,2,7,1.283,2.184,0
6,2,NaN,NaN,NaN,NaN,0
6,2,1,1,0.95,1.917,0
6,1,1,9,0.733,1.2,0
6,2,2,6,0.833,1.45,0
6,1,1,7,0.717,1.7,0
6,2,2,9,0.967,0.934,0
6,1,1,9,0.75,2.484,0
6,1,1,7,0.85,2,0
6,2,2,7,0.817,1.85,0
6,2,1,6,1.15,1.917,0
6,2,1,5,0.933,1.417,0
6,2,2,7,1.217,1.4,0
6,1,1,5,1.033,1.167,0
6,1,1,8,0.767,1.717,0
6,1,1,9,0.767,0.784,0
6,2,1,4,1.1,1.6,0
6,2,2,6,0.8,1.217,0
6,2,2,4,0.933,1.001,0
6,2,1,NaN,1.083,NaN,0
6,2,1,6,0.833,1.45,0
6,1,1,7,0.7,1.15,0
6,1,1,8,0.883,0.95,0
6,2,2,9,0.883,1.134,0
6,2,1,8,0.983,1.234,0
6,2,2,5,0.85,1.55,0
6,1,1,7,0.75,1.634,0
6,2,2,6,1.183,0.884,0
6,2,1,6,0.95,1.284,0
6,1,1,6,0.833,1.084,0
6,2,2,7,1,1.6,0
6,2,1,3,1.117,2.6,0
6,1,1,9,0.8,1.967,0
6,2,2,6,0.967,1.6,0
6,1,1,6,1.033,1.667,0
6,2,1,2,1.183,1.067,0
6,1,1,6,0.867,1.884,0
6,2,1,5,1.017,1.584,0
6,1,1,3,1.084,1.367,0
6,2,2,6,1.017,1.917,0
6,1,1,7,0.917,1.184,0
6,2,1,4,1.033,1.334,0
6,2,1,1,1.133,1.184,0
6,2,2,8,0.883,1.784,0
6,2,2,6,1.05,1.784,0
6,2,2,4,1.033,1.25,0
6,1,1,7,0.817,1.4,0
6,1,1,8,1.033,0.917,0
6,2,1,3,1.067,1.184,0
6,2,2,3,1.167,1.334,0
6,2,1,4,1.05,1.617,0
6,1,1,6,0.783,1.05,0
6,1,1,7,0.767,2.384,0
6,1,1,6,0.85,2.484,0
6,2,2,4,1,1.584,0
6,2,2,9,0.917,0.967,0
6,2,2,8,0.9,1.4,0
6,1,1,9,0.717,0.867,0
6,2,2,7,0.8,1.267,0
6,1,1,6,0.8,1.3,0
6,1,2,3,0.717,1.434,0
6,2,2,6,0.75,1.6,0
6,2,2,6,0.8,1.55,0
6,1,2,3,0.95,0.784,0
6,1,1,6,1,1.284,0
6,1,1,5,0.917,1.8,0
6,1,1,8,0.867,1.484,0
6,2,2,9,0.933,1.717,0
6,1,1,1,0.883,2.134,0
6,2,2,3,0.85,1.6,0
6,1,1,6,0.967,1.317,0
6,2,2,6,0.917,1.15,0
6,2,2,5,0.85,1.5,0
6,2,2,8,0.967,1.75,0
6,2,2,5,0.883,1.917,0
6,1,1,7,0.817,2.067,0
6,2,1,6,0.767,0.984,0
6,2,1,3,0.667,1.017,0
6,1,1,6,0.8,0.984,0
6,2,2,8,0.783,1.9,0
6,2,2,6,0.8,1.467,0
6,2,2,4,1,1.117,0
6,2,2,6,0.933,1.217,0
6,1,1,6,0.983,1.434,0
6,2,1,6,0.983,1.117,0
6,2,2,6,0.767,1.217,0
6,2,2,4,0.833,1.684,0
6,1,1,8,0.716,1.217,0
6,1,1,6,1.067,0.917,0
6,1,1,2,0.967,1.2,0
6,1,2,4,1.1,1.267,0
6,1,1,7,0.983,1.784,0
6,1,1,6,0.917,1.2,0
6,1,2,3,1.133,2.067,0
6,2,2,9,0.983,1.45,0
6,2,2,5,0.967,1.217,0
6,2,2,NaN,1.083,NaN,0
6,2,2,7,0.883,1.367,0
6,2,2,6,0.767,1.05,0
6,2,1,5,1.133,1.284,0
6,2,2,6,1.017,2.45,0
6,1,1,9,1.15,0.75,0
6,1,1,5,1.2,1.917,0
6,1,1,7,1.083,1.817,0
6,1,2,1,1.217,1.65,0
6,2,2,3,0.917,1.6,0
6,1,1,4,1.15,1.134,0
6,2,2,6,0.95,2.25,0
6,2,2,9,1.017,0.867,0
6,1,1,7,0.9,1.517,0
6,2,2,4,1,0.901,0
6,2,2,2,1.15,1.967,0
6,1,1,7,0.75,2.1,0
6,1,1,6,0.9,1.5,0
6,1,1,4,0.967,2.15,0
6,1,1,1,1.183,1.55,0
6,2,1,3,0.9,1.384,0
6,1,1,8,0.717,1.6,0
6,1,1,7,1.05,1.184,0
6,2,2,6,0.934,1.534,0
6,1,2,4,1.117,0.834,0
6,2,2,4,1.033,1.734,0
6,1,2,7,1.25,0.767,0
6,1,1,NaN,0.833,NaN,0
6,1,2,6,0.817,2.117,0
6,1,1,8,0.817,0.867,0
6,1,1,7,1.083,1.217,0
6,1,NaN,NaN,NaN,NaN,0
6,2,2,6,0.833,1.284,0
6,2,2,8,0.767,1.584,0
6,1,1,9,0.767,0.834,0
6,1,1,8,0.8,1.767,0
6,1,1,2,1.15,1.834,0
6,1,1,4,1.017,1.317,0
6,1,2,1,1.1,0.617,0
6,2,2,4,0.933,1.167,0
6,1,1,6,1.017,1,0
6,1,2,3,1.117,1.784,0
6,2,2,4,1.167,1.384,0
6,1,1,6,0.917,1.467,0
6,1,1,7,0.967,1.984,0
6,2,2,8,1.15,1.834,0
6,2,2,4,0.933,1.65,0
6,2,2,6,0.933,1.184,0
6,1,1,7,1.183,2.334,0
6,1,1,4,1.1,2.067,0
