Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Trial_in_block
54,2,2,0.8,0.556,0.481,87
54,2,2,0.8,0.546,0.589,88
54,1,2,0.5,0.606,0.67,89
54,2,2,0.6,0.973,0.813,90
54,1,2,0.8,0.492,0.508,91
54,1,2,0.6,0.461,0.735,92
54,1,2,0.6,0.52,0.814,93
54,1,2,0.6,0.468,0.431,94
54,2,2,1,0.519,0.725,95
54,2,2,0.9,0.724,0.353,96
54,1,2,0.9,0.514,0.343,97
54,1,1,0.9,0.691,0.459,98
54,2,2,0.9,0.553,0.351,99
54,2,1,0.9,0.779,0.365,100
54,1,2,0.5,0.694,0.702,101
54,2,1,0.6,0.74,0.823,102
54,2,2,0.9,0.616,0.528,103
54,1,2,0.9,0.572,0.236,104
54,1,1,0.9,0.66,0.264,105
54,1,1,0.7,0.63,0.688,106
54,2,2,0.9,0.529,0.37,107
54,1,1,0.8,0.592,0.837,108
54,2,1,0.9,0.652,0.493,109
55,2,2,0.7,1.342,0.448,1
55,1,1,0.8,1.327,0.119,2
55,1,1,0.8,1.466,0.237,3
55,1,1,0.8,1.686,0.503,4
55,1,1,0.7,1.885,0.278,5
55,2,2,0.8,0.772,0.236,6
55,2,2,0.8,0.919,0.317,7
55,2,2,0.7,0.614,0.262,8
55,2,1,0.8,0.567,0.135,9
55,1,1,0.8,0.55,0.128,10
55,1,1,0.6,0.72,0.249,11
55,2,2,0.8,0.602,0.199,12
55,2,1,0.7,0.61,0.194,13
55,2,2,0.8,0.72,0.145,14
55,1,2,0.8,1.277,0.186,15
55,1,1,0.7,1.459,0.19,16
55,2,1,0.8,2.889,1.704,17
55,1,1,0.8,1.124,0.289,18
55,1,1,0.7,1.527,0.416,19
55,1,2,0.8,1.459,0.223,20
55,2,2,0.8,1.13,0.194,21
55,1,1,0.7,1.587,0.198,22
55,2,2,0.7,1.245,0.148,23
55,2,2,0.7,1.182,0.264,24
55,2,2,0.7,1.18,0.215,25
55,1,1,0.7,1.134,0.165,26
55,2,1,0.8,1.068,0.318,27
55,1,2,0.8,1.218,0.165,28
55,2,2,0.8,1.355,0.145,29
55,2,2,0.8,1.204,0.17,30
55,1,2,0.7,1.795,0.433,31
55,1,2,0.7,1.18,0.176,32
55,1,1,0.7,1.208,0.233,33
55,2,1,0.7,1.789,0.231,34
55,1,1,0.8,1.24,0.23,35
55,2,2,0.8,0.922,0.223,36
55,1,1,0.7,0.954,0.232,37
55,1,1,0.7,1.027,0.214,38
55,2,2,0.7,0.962,0.272,39
55,2,2,0.8,0.849,0.185,40
55,1,1,0.9,1.391,0.213,41
55,2,2,0.9,0.64,0.318,42
55,1,1,1,1.012,0.34,43
55,1,1,0.9,1.25,0.123,44
55,1,1,0.9,1.009,0.185,45
55,2,2,0.9,0.732,0.205,46
55,2,1,0.9,1.097,0.289,47
55,2,2,0.9,0.695,0.295,48
55,2,2,0.8,0.696,0.296,49
55,2,1,0.8,0.974,0.239,50
55,1,1,0.9,0.925,0.226,51
55,1,1,0.8,0.963,0.305,52
55,1,1,0.7,1.495,0.133,53
55,1,1,0.7,0.859,0.182,54
55,2,2,0.7,1.01,0.258,55
55,2,2,0.7,0.799,0.253,56
55,1,1,0.7,0.998,0.348,57
55,1,1,0.7,1.031,0.194,58
55,2,1,0.7,1.366,0.182,59
55,2,2,0.6,1.63,0.204,60
55,2,2,0.7,1.88,0.253,61
55,1,1,0.7,0.974,0.151,62
55,1,1,0.7,1.229,0.144,63
55,2,2,0.7,1.374,0.166,64
55,1,1,0.8,2.143,0.139,65
55,2,2,0.8,0.905,0.156,66
55,1,1,0.8,0.89,0.177,67
55,2,2,0.7,1.002,0.176,68
55,2,1,0.7,1.396,0.145,69
55,1,1,0.7,1.333,0.293,70
55,1,2,0.7,0.916,0.193,71
55,2,2,0.8,0.743,0.194,72
55,2,2,0.9,0.867,0.325,73
55,1,1,0.9,0.991,0.369,74
55,1,1,0.9,0.924,0.29,75
55,2,1,0.8,1.379,0.182,76
55,1,1,0.6,1.498,0.493,77
55,1,2,0.7,2.556,0.138,78
55,2,1,0.7,0.893,0.165,79
55,2,2,0.7,0.808,0.161,80
55,2,1,0.8,0.738,0.17,81
55,1,2,0.5,0.664,1.323,82
55,2,1,0.5,0.892,0.916,83
55,2,2,0.7,0.832,0.557,84
55,1,1,0.7,0.889,0.217,85
55,1,1,0.8,1.463,0.275,86
55,2,2,0.7,1.235,0.209,87
55,1,1,0.6,0.946,0.165,88
55,2,2,0.7,1.23,0.232,89
55,2,2,0.7,2.556,0.587,90
55,1,2,0.8,1.724,0.145,91
55,1,1,0.9,1.01,0.346,92
55,2,2,0.6,1.299,0.334,93
55,1,2,0.7,1.217,0.25,94
55,1,1,0.7,1.026,0.174,95
55,2,2,0.7,0.659,0.182,96
55,2,1,0.6,0.879,0.173,97
55,1,1,0.7,1.07,0.264,98
55,2,2,0.8,0.918,0.292,99
55,2,2,0.6,1.584,0.226,100
55,1,1,0.8,1.115,0.208,101
55,1,1,0.8,0.886,3.711,1
55,2,1,0.7,0.872,0.23,2
55,1,1,0.7,0.927,0.191,3
55,2,2,0.8,0.857,0.232,4
55,2,2,0.7,0.924,0.297,5
55,1,1,0.7,1.506,0.157,6
55,1,1,0.6,2.279,0.292,7
55,1,1,0.8,0.983,0.25,8
55,2,2,0.8,0.696,0.264,9
55,1,1,0.7,0.962,0.159,10
55,2,2,0.9,1.133,0.341,11
55,1,1,0.7,0.847,0.142,12
55,2,2,0.7,1.319,0.14,13
55,2,1,0.7,1.224,0.251,14
55,1,2,0.7,1.105,0.308,15
55,1,1,0.7,0.89,0.227,16
55,2,2,0.8,0.947,0.206,17
55,1,2,0.7,1.167,0.191,18
55,2,2,0.8,1.006,0.142,19
55,2,2,0.8,0.929,0.177,20
55,1,2,0.8,1.343,0.21,21
55,2,1,0.7,1.153,0.126,22
55,1,2,0.8,1.06,0.111,23
55,2,2,0.8,0.808,0.112,24
55,1,1,0.7,0.916,0.209,25
55,2,1,0.8,1.338,0.117,26
55,1,1,0.8,0.899,0.286,27
55,2,2,0.6,0.823,0.186,28
55,1,1,0.7,0.936,0.248,29
55,2,2,0.7,0.969,0.081,30
55,1,2,0.7,0.753,0.112,31
55,2,2,0.7,0.63,0.104,32
55,1,1,0.7,0.72,0.028,33
55,2,2,0.7,0.496,0.119,34
55,1,1,0.6,0.576,0.136,35
55,1,1,0.7,0.838,0.164,36
55,2,2,0.8,0.49,0.146,37
55,1,2,0.7,0.763,0.16,38
55,1,2,0.7,0.635,0.121,39
55,2,2,0.8,0.898,0.258,40
55,2,1,0.7,0.838,0.347,41
55,1,1,0.9,1.575,0.223,42
55,2,2,0.8,0.635,0.184,43
55,2,2,0.7,0.881,0.175,44
55,2,2,0.7,0.621,0.176,45
55,1,1,0.7,0.893,0.229,46
55,1,1,0.7,0.796,0.146,47
55,1,2,0.8,0.778,0.133,48
55,2,2,0.7,0.66,0.182,49
55,2,2,0.6,0.677,0.361,50
55,1,1,0.7,1.496,0.152,51
55,2,2,0.7,0.7,0.158,52
55,2,2,0.8,0.687,0.159,53
55,2,1,0.7,0.691,0.131,54
55,2,2,0.7,0.583,0.17,55
55,1,1,0.7,0.64,0.101,56
55,1,1,0.7,0.72,0.119,57
55,1,1,0.8,1.287,0.183,58
55,1,2,0.7,0.856,0.137,59
55,1,1,0.8,1.017,0.364,60
55,1,1,0.7,1.151,0.189,61
55,2,2,0.8,1.145,0.212,62
55,2,1,0.8,1.092,0.5,63
55,2,2,0.8,0.824,0.139,64
55,2,2,0.8,0.771,0.14,65
55,1,1,0.5,0.871,1.149,66
55,1,1,0.7,1.379,0.207,67
55,2,2,0.7,0.629,0.135,68
55,2,2,0.7,1.976,0.176,69
55,2,2,0.7,0.636,0.234,70
55,1,1,0.7,0.688,0.065,71
55,1,2,0.7,0.54,0.215,72
55,1,2,0.7,0.693,0.165,73
55,1,1,0.7,0.72,0.04,74
55,2,2,0.7,0.617,0.121,75
55,1,2,0.7,0.623,0.114,76
55,2,1,0.7,0.72,0.839,77
55,2,2,0.7,0.507,0.11,78
55,2,2,0.7,0.72,0.119,79
55,1,1,0.7,0.605,0.07,80
55,2,2,0.7,0.457,0.105,81
55,1,1,0.9,1.192,0.261,82
55,1,2,0.7,0.6,0.166,83
55,2,2,0.9,0.482,0.406,84
55,2,2,0.9,1.045,0.285,85
55,1,1,0.9,0.585,0.436,86
55,1,2,0.6,1.839,0.357,87
55,1,1,0.7,1.03,0.144,88
55,1,1,0.7,0.977,0.185,89
55,2,2,0.7,0.642,0.112,90
55,2,1,0.7,0.67,0.073,91
55,2,1,0.7,0.72,0.148,92
55,1,2,0.7,0.493,0.149,93
55,1,1,0.7,0.569,0.12,94
55,1,2,0.7,0.594,0.087,95
55,1,1,0.7,1.242,0.184,96
55,2,2,0.7,0.72,0.158,97
55,2,2,0.7,1.241,0.199,98
55,2,2,0.7,0.893,0.182,99
55,1,1,0.7,0.667,0.486,100
55,2,2,0.7,0.546,0.125,101
55,2,2,0.7,0.667,0.749,1
55,1,1,0.7,0.678,0.1,2
55,2,2,0.7,0.741,0.104,3
55,1,1,0.8,0.552,0.094,4
55,2,2,0.7,0.72,0.1,5
55,1,1,0.7,0.605,0.122,6
55,2,1,0.7,0.878,0.099,7
55,2,2,0.7,0.601,0.087,8
55,1,2,0.7,1.317,0.227,9
55,2,2,0.7,0.734,0.103,10
55,1,1,0.7,0.756,0.298,11
55,1,1,0.7,0.592,0.118,12
55,1,1,0.8,1.371,0.204,13
55,2,2,0.6,1.898,0.093,14
55,1,1,0.8,1.243,0.129,15
55,2,1,0.8,1.322,0.096,16
55,1,1,0.7,2.041,0.103,17
55,1,1,0.7,0.89,0.186,18
55,2,2,0.7,0.72,0.203,19
55,2,2,0.7,0.777,0.13,20
55,2,2,0.7,0.754,0.152,21
55,1,1,0.7,1.179,0.142,22
55,1,2,0.7,0.577,0.081,23
55,2,2,0.7,0.815,0.128,24
55,2,1,0.7,0.75,0.081,25
55,2,2,0.7,0.575,0.087,26
55,1,1,0.7,0.53,0.083,27
55,1,1,0.7,0.72,0.054,28
55,2,2,0.8,0.631,0.242,29
55,1,2,0.7,0.528,0.168,30
55,2,2,0.8,0.598,0.148,31
55,1,1,0.7,0.645,0.349,32
55,2,2,0.8,0.566,0.15,33
55,1,1,0.6,1.087,0.198,34
55,1,1,0.8,1.783,0.138,35
55,1,1,0.9,1.382,0.273,36
55,2,2,0.9,0.987,0.261,37
55,2,2,0.9,1.556,0.129,38
55,1,1,0.8,0.911,0.469,39
55,1,2,0.8,1.326,0.174,40
55,1,1,0.8,0.964,0.138,41
55,2,2,0.8,1.451,0.123,42
55,2,1,0.8,1.068,0.127,43
55,1,2,0.8,0.746,0.142,44
55,2,1,0.8,0.806,0.11,45
55,2,1,0.8,0.775,0.176,46
55,2,2,0.7,1.825,0.227,47
55,1,2,0.6,1.433,0.191,48
55,1,2,0.8,0.779,0.285,49
55,2,2,0.7,1.188,0.303,50
55,1,2,0.7,1.221,0.16,51
55,2,1,0.7,1.055,0.11,52
55,2,2,0.7,1.074,0.143,53
55,1,2,0.9,1.085,0.269,54
55,1,1,0.7,0.764,0.121,55
55,2,1,0.7,1.546,0.421,56
55,1,1,0.8,2.169,0.162,57
55,2,2,0.7,0.815,0.185,58
55,1,2,0.7,1.337,0.257,59
55,2,2,0.8,1.157,0.202,60
55,1,1,0.7,1.563,0.288,61
55,2,2,0.8,0.924,0.178,62
55,2,1,0.8,0.962,0.16,63
55,2,2,0.8,0.572,0.14,64
55,2,2,0.8,1.018,0.258,65
55,1,1,0.8,0.553,0.166,66
55,1,2,0.8,0.548,0.143,67
55,1,1,0.7,1.328,0.16,68
55,2,2,0.8,0.518,0.14,69
55,1,1,0.8,0.785,0.165,70
55,1,2,0.8,0.675,0.128,71
55,2,2,0.8,0.672,0.142,72
55,2,2,0.7,0.788,0.247,73
55,1,1,0.7,1.216,0.185,74
55,1,1,0.7,0.927,0.463,75
55,2,2,0.6,1.338,1.045,76
55,1,2,0.7,1.343,0.162,77
55,2,2,0.7,0.72,0.152,78
55,1,1,0.7,0.916,0.161,79
55,1,1,0.8,1.53,0.259,80
55,2,1,0.8,1.302,0.161,81
55,2,2,0.8,1.159,0.165,82
55,2,2,0.8,0.782,0.16,83
55,1,2,0.7,2.017,0.45,84
55,1,1,0.7,1.181,0.129,85
55,2,2,0.7,0.897,0.337,86
55,2,2,0.7,1.685,0.109,87
55,1,1,0.7,1.078,0.14,88
55,1,1,0.7,0.818,0.146,89
55,2,2,0.7,0.797,0.132,90
55,2,2,0.7,0.583,0.13,91
55,2,2,0.7,0.586,0.133,92
55,1,1,0.7,0.688,0.105,93
55,1,1,0.7,0.836,0.098,94
55,2,2,0.7,0.538,0.125,95
55,1,1,0.7,0.955,0.193,96
55,1,2,0.6,1.29,0.242,97
55,1,1,0.7,0.85,0.131,98
55,1,1,0.7,1.052,0.06,99
55,2,2,0.7,0.914,0.504,100
55,2,2,0.7,0.835,0.073,101
55,2,2,0.7,1.425,0.316,1
55,1,1,0.7,1.117,0.068,2
55,2,2,0.7,0.683,0.105,3
55,1,2,0.7,1.226,0.196,4
55,1,2,0.7,0.966,0.133,5
55,2,1,0.7,0.742,0.137,6
55,2,2,0.8,0.917,0.186,7
55,1,2,0.7,1.523,0.145,8
55,2,2,0.7,0.956,0.13,9
55,2,2,0.7,1.041,0.151,10
55,2,2,0.7,0.898,0.125,11
55,1,1,0.7,0.896,0.096,12
55,2,2,0.8,0.886,0.262,13
55,1,2,0.8,0.913,0.135,14
55,1,1,0.7,0.792,0.397,15
55,1,2,0.7,1.126,0.15,16
55,2,2,0.7,0.922,0.063,17
55,1,1,0.7,0.902,0.089,18
55,2,2,0.7,0.681,0.07,19
55,1,1,0.7,0.594,0.056,20
55,2,2,0.7,0.929,0.12,21
55,2,1,0.7,0.682,0.151,22
55,2,2,0.7,1.285,0.078,23
55,1,1,0.7,0.63,0.057,24
55,1,1,0.7,0.596,0.026,25
55,2,1,0.7,0.76,0.094,26
55,1,1,0.7,0.732,0.052,27
55,2,2,0.7,0.535,0.095,28
55,1,1,0.7,1.139,0.102,29
55,1,2,0.7,1.235,0.057,30
55,1,1,0.7,0.802,0.095,31
55,2,1,0.7,1.355,0.121,32
55,2,2,0.8,1.074,0.063,33
55,2,1,0.7,0.69,0.034,34
55,1,1,0.7,1.102,0.106,35
55,1,2,0.7,0.794,0.04,36
55,2,1,0.7,1.363,0.081,37
55,1,1,0.7,0.681,0.055,38
55,2,2,0.7,0.514,0.04,39
55,2,1,0.7,0.83,0.089,40
55,1,1,0.7,0.74,0.007,41
55,2,1,0.7,0.584,0.059,42
55,1,2,0.7,0.52,0.07,43
55,2,2,0.7,0.806,0.031,44
55,1,1,0.7,0.72,0.042,45
55,2,2,0.7,0.592,0.135,46
55,1,2,0.7,0.799,0.444,47
55,2,2,0.7,0.609,0.056,48
55,1,1,0.8,2.636,0.146,49
55,2,2,0.7,0.564,0.065,50
55,1,2,0.8,0.62,0.087,51
55,2,2,0.8,0.544,0.122,52
55,1,1,0.7,0.777,0.088,53
55,1,2,0.8,0.543,0.081,54
55,1,1,0.8,0.603,0.072,55
55,2,2,0.8,0.72,0.11,56
55,2,2,0.8,0.669,0.063,57
55,1,2,0.8,0.738,0.038,58
55,1,1,0.8,0.72,0.033,59
55,2,2,0.8,0.535,0.087,60
55,2,2,0.8,0.69,0.074,61
55,2,2,0.7,0.633,0.054,62
55,1,2,0.7,0.676,0.058,63
55,1,2,0.7,0.637,0.034,64
55,2,1,0.7,0.79,0.049,65
55,2,2,0.7,0.628,0.047,66
55,2,1,0.7,0.733,0.053,67
55,1,1,0.7,0.795,0.024,68
55,1,2,0.7,0.78,0.223,69
55,2,1,0.7,0.77,0.083,70
55,2,2,0.7,0.516,0.033,71
55,1,1,0.7,0.588,0.071,72
55,1,1,0.7,0.781,0.064,73
55,2,1,0.8,1.723,0.105,74
55,2,2,0.7,1.722,0.504,75
55,1,2,0.7,1.091,0.116,76
55,1,2,0.7,1.276,0.162,77
55,2,2,0.7,1.318,0.132,78
55,1,1,0.7,0.692,0.076,79
55,2,2,0.7,0.845,0.074,80
55,1,1,0.7,0.683,0.072,81
55,1,1,0.7,0.548,0.054,82
55,2,2,0.7,0.72,0.056,83
55,2,2,0.7,0.661,0.056,84
55,2,2,0.7,0.732,0.068,85
55,1,1,0.7,0.548,0.135,86
55,1,2,0.7,0.691,0.075,87
55,2,2,0.7,0.7,0.038,88
55,1,1,0.7,0.482,0.055,89
55,1,1,0.7,0.627,0.069,90
55,2,2,0.7,0.612,0.116,91
55,2,2,0.7,0.508,0.095,92
55,1,1,0.7,0.976,0.056,93
55,2,2,0.7,0.603,0.137,94
55,2,2,0.7,0.72,0.029,95
55,1,2,0.7,0.691,0.067,96
55,1,1,0.7,0.679,0.052,97
55,1,2,0.7,0.565,0.09,98
55,1,1,0.7,0.806,0.046,99
55,1,1,0.7,0.641,0.078,100
55,2,2,0.7,0.865,0.356,1
55,2,2,0.7,0.602,0.08,2
55,2,2,0.7,0.646,0.094,3
55,1,1,0.7,0.532,0.067,4
55,2,2,0.7,0.549,0.055,5
55,1,1,0.7,0.59,0.08,6
55,2,1,0.7,0.87,0.425,7
55,2,2,0.7,0.581,0.063,8
55,2,2,0.7,0.523,0.089,9
55,1,1,0.7,0.66,0.062,10
55,2,2,0.7,0.597,0.098,11
55,1,1,0.7,1.16,0.126,12
55,1,1,0.7,0.564,0.041,13
55,1,1,0.7,0.808,0.6,14
55,2,1,0.7,0.937,0.169,15
55,1,1,0.7,0.559,0.052,16
55,2,2,0.7,0.544,0.123,17
55,2,1,0.7,0.971,0.043,18
55,2,2,0.7,0.548,0.063,19
55,1,1,0.7,0.543,0.051,20
55,1,2,0.7,0.547,0.07,21
55,1,1,0.7,0.66,0.055,22
55,2,2,0.7,0.539,0.037,23
55,2,2,0.7,0.531,0.043,24
55,1,1,0.7,0.639,0.028,25
55,1,2,0.7,0.919,0.053,26
55,1,1,0.8,0.957,0.363,27
55,2,2,0.8,0.543,0.121,28
55,2,1,0.8,1.014,0.237,29
55,1,1,0.8,0.758,0.1,30
55,2,2,0.8,0.933,0.118,31
55,1,1,0.8,1.166,0.054,32
55,2,1,0.8,0.913,0.191,33
55,1,1,0.7,1.563,0.096,34
55,2,2,0.7,0.807,0.446,35
55,1,1,0.8,1.229,0.096,36
55,2,2,0.8,1.584,0.115,37
55,1,2,0.7,1.325,0.037,38
55,1,2,0.8,1.232,0.102,39
55,1,1,0.7,1.372,0.092,40
55,2,2,0.8,1.213,0.142,41
55,2,1,0.7,1.466,0.108,42
55,2,2,0.8,1.471,0.117,43
55,1,1,0.8,1.241,0.183,44
55,2,2,0.8,1.263,0.106,45
55,1,1,0.8,1.459,0.11,46
55,2,1,0.8,1.082,0.232,47
55,2,2,0.8,0.694,0.086,48
55,2,1,0.8,0.884,0.209,49
55,1,2,0.7,0.771,0.082,50
55,1,1,0.7,1.1,0.07,51
55,1,1,0.7,0.86,0.071,52
55,2,2,0.8,0.973,0.238,53
55,1,1,0.7,1.033,0.087,54
55,2,1,0.7,0.962,0.096,55
55,2,2,0.7,1.174,0.151,56
55,1,1,0.7,1.74,0.104,57
55,2,2,0.8,1.165,0.134,58
55,1,1,0.7,0.588,0.135,59
55,2,1,0.7,0.653,0.086,60
55,1,1,0.7,0.998,0.14,61
55,2,2,0.7,0.607,0.071,62
55,2,2,0.7,0.616,0.072,63
55,1,1,0.7,0.726,0.071,64
55,1,2,0.7,0.567,0.079,65
55,1,2,0.7,0.565,0.085,66
55,2,2,0.7,0.574,0.118,67
55,2,2,0.7,0.74,0.087,68
55,1,1,0.7,0.65,0.099,69
55,2,2,0.7,0.513,0.078,70
55,1,1,0.7,0.775,0.039,71
55,1,1,0.7,0.835,0.048,72
55,1,2,0.7,0.673,0.102,73
55,2,2,0.7,0.72,0.052,74
55,2,2,0.7,0.645,0.078,75
55,1,1,0.7,0.937,0.057,76
55,2,2,0.7,0.778,0.058,77
55,2,2,0.7,0.592,0.069,78
55,2,2,0.7,0.571,0.075,79
55,1,1,0.7,0.772,0.044,80
55,1,2,0.7,0.509,0.464,81
55,2,1,0.7,0.635,0.057,82
55,2,2,0.7,0.505,0.06,83
55,1,1,0.7,0.859,0.277,84
55,1,1,0.7,0.598,0.035,85
55,2,2,0.7,0.47,0.065,86
55,2,2,0.7,0.632,0.093,87
55,2,2,0.7,0.584,0.083,88
55,1,2,0.7,0.596,0.049,89
55,1,1,0.7,0.778,0.037,90
55,1,2,0.7,0.592,0.062,91
55,1,1,0.7,0.766,0.063,92
55,2,2,0.7,0.733,0.109,93
55,2,2,0.7,0.544,0.059,94
55,1,1,0.7,0.764,0.01,95
55,2,2,0.7,0.565,0.021,96
55,1,2,0.7,0.502,0.057,97
55,1,2,0.7,0.436,0.05,98
55,2,2,0.7,0.504,0.003,99
55,2,2,0.7,0.56,0.094,100
55,1,2,0.7,0.734,0.031,101
55,2,2,0.7,0.581,0.064,102
55,1,1,0.7,0.598,0.051,103
55,2,2,0.7,0.478,0.044,104
55,1,2,0.7,0.568,0.072,105
55,1,1,0.7,0.555,0.056,106
55,2,2,0.7,0.518,0.052,107
55,1,2,0.7,0.631,0.061,108
55,2,2,0.7,0.524,0.104,109
56,1,1,1,0.848,0.824,1
56,2,2,0.8,0.892,1.516,2
56,2,1,0.8,0.776,1.144,3
56,1,1,1,0.671,0.618,4
56,1,1,0.8,0.845,0.789,5
56,1,1,1,0.62,0.567,6
56,2,1,0.7,1.21,0.778,7
56,2,1,0.9,0.822,0.929,8
56,2,2,1,0.775,0.704,9
56,2,2,0.8,0.958,2.283,10
56,2,2,1,0.802,0.72,11
56,2,2,1,0.72,0.691,12
56,1,1,1,0.869,0.679,13
56,1,1,1,0.664,0.635,14
56,1,1,1,0.636,0.617,15
56,1,1,1,0.72,0.592,16
56,1,1,1,0.72,1.865,17
56,1,1,1,0.627,0.677,18
56,1,1,1,0.523,0.521,19
56,2,1,0.5,0.952,1.213,20
56,2,2,1,0.659,0.798,21
56,2,2,1,0.72,0.642,22
56,1,1,0.9,0.784,0.979,23
56,2,2,1,0.628,0.647,24
56,2,2,0.7,0.888,0.872,25
56,1,1,1,0.582,0.737,26
56,2,2,1,0.61,1.282,27
56,1,1,0.9,0.614,0.606,28
56,2,2,0.9,0.569,0.689,29
56,2,2,0.7,0.645,1.037,30
56,1,1,0.7,0.606,0.663,31
56,1,1,0.8,0.565,0.858,32
56,2,2,0.9,0.545,0.747,33
56,2,2,0.9,0.72,0.89,34
56,1,1,0.8,0.576,0.848,35
56,2,2,0.9,0.625,0.788,36
56,1,1,0.8,0.592,0.669,37
56,1,1,0.9,0.604,0.625,38
56,2,2,0.9,0.72,0.615,39
56,1,1,0.9,0.617,0.713,40
56,2,1,0.6,1.045,0.802,41
56,1,1,1,0.72,0.84,42
56,2,2,0.7,1.391,0.802,43
56,2,2,0.9,0.646,0.942,44
56,1,1,1,0.72,0.642,45
56,1,1,1,0.694,0.598,46
56,1,1,0.9,0.862,0.817,47
56,2,1,0.6,0.771,1.339,48
56,2,2,0.9,0.72,0.748,49
56,2,2,1,0.808,0.68,50
56,1,1,1,0.622,0.721,51
56,2,2,1,0.581,0.719,52
56,2,2,0.6,0.997,0.795,53
56,1,1,0.9,0.594,0.83,54
56,1,1,0.9,0.792,0.957,55
56,1,1,0.7,0.673,1.014,56
56,2,1,0.7,0.81,0.818,57
56,2,2,0.9,0.697,0.665,58
56,1,1,1,0.658,0.682,59
56,2,2,0.9,0.653,0.957,60
56,1,1,1,0.588,0.559,61
56,1,1,1,0.632,0.541,62
56,1,1,1,0.579,0.67,63
56,2,2,0.9,0.62,0.839,64
56,2,2,1,0.597,0.531,65
56,1,1,1,0.516,0.569,66
56,2,2,0.9,0.634,0.791,67
56,1,1,1,0.547,0.542,68
56,1,1,1,0.727,0.607,69
56,1,1,0.9,0.52,0.661,70
56,2,2,1,0.673,0.55,71
56,2,2,0.9,0.97,2.186,72
56,2,2,0.9,0.561,0.974,73
56,2,2,0.9,0.573,0.701,74
56,1,1,0.9,0.625,0.603,75
56,1,1,0.9,0.631,0.634,76
56,1,1,0.9,0.592,0.701,77
56,2,1,0.7,0.767,0.71,78
56,2,2,0.9,0.595,0.663,79
56,1,1,0.7,0.879,0.98,80
56,2,2,0.8,0.695,3.216,81
56,2,2,0.7,0.594,1.615,82
56,2,2,0.6,0.635,0.985,83
56,1,1,0.8,0.607,0.719,84
56,1,1,1,0.595,0.768,85
56,1,1,1,0.609,0.641,86
56,1,1,0.9,0.565,0.733,87
56,2,2,0.9,0.585,0.66,88
56,2,2,0.6,0.773,1.212,89
56,2,2,0.8,0.611,0.755,90
56,1,1,0.8,0.557,0.649,91
56,1,1,0.9,0.568,0.664,92
56,1,1,1,0.732,0.644,93
56,2,1,0.5,0.887,1.048,94
56,1,1,1,0.777,0.729,95
56,2,2,0.7,1.138,1.261,96
56,1,1,1,0.681,0.686,97
56,2,2,0.6,0.602,1.248,98
56,1,1,1,0.636,0.561,99
56,2,2,0.8,0.61,0.794,100
56,2,2,0.8,0.849,1.913,101
56,1,1,1,0.617,0.848,1
56,2,2,0.8,0.634,0.831,2
56,1,1,1,0.605,0.637,3
56,1,1,0.9,0.636,0.961,4
56,2,1,0.6,0.885,0.765,5
56,1,1,0.8,0.59,0.713,6
56,2,1,0.5,1.079,0.581,7
56,2,1,0.8,0.769,0.721,8
56,1,1,1,0.618,0.658,9
56,2,2,0.8,0.859,1.013,10
56,1,1,1,0.593,0.598,11
56,1,1,0.8,0.72,0.685,12
56,1,1,1,0.681,0.59,13
56,1,1,1,0.597,0.665,14
56,1,1,0.6,0.795,1.496,15
56,2,2,0.8,0.671,0.697,16
56,2,2,0.9,0.848,1.088,17
56,2,2,0.9,0.649,0.705,18
56,2,2,0.8,0.746,0.781,19
56,1,1,0.8,0.516,0.737,20
56,1,1,0.7,0.77,1.002,21
56,1,1,0.7,0.587,0.718,22
56,2,2,0.7,0.671,0.737,23
56,2,2,0.6,0.653,0.893,24
56,2,2,0.6,0.577,0.769,25
56,2,2,0.6,0.565,0.773,26
56,1,1,0.6,0.723,0.833,27
56,2,2,0.6,0.78,0.743,28
56,2,2,0.8,0.917,2.211,29
56,1,1,0.8,0.69,0.906,30
56,1,1,1,0.608,0.592,31
56,1,1,1,0.748,0.663,32
56,1,1,1,0.592,0.517,33
56,2,1,0.5,0.873,1.246,34
56,2,2,0.6,0.826,0.893,35
56,1,1,0.7,0.593,0.646,36
56,2,2,0.8,0.679,0.845,37
56,2,2,0.7,0.819,0.734,38
56,2,2,0.6,0.687,0.775,39
56,1,1,0.6,0.643,0.6,40
56,2,2,0.6,0.588,0.815,41
56,1,1,0.6,0.699,0.677,42
56,1,1,0.5,0.535,0.478,43
56,1,1,0.7,0.823,0.69,44
56,2,2,0.8,0.808,0.752,45
56,1,1,1,0.55,1.017,46
56,1,1,1,0.728,0.584,47
56,2,2,0.9,0.926,1.407,48
56,2,2,1,1.074,0.696,49
56,1,2,1,1.705,1.116,50
56,2,1,0.7,1.069,0.976,51
56,2,2,0.8,0.614,0.639,52
56,1,1,0.9,0.603,0.64,53
56,1,1,0.9,0.537,0.705,54
56,2,2,0.9,0.612,0.812,55
56,1,1,0.9,0.521,0.606,56
56,2,2,0.7,0.72,0.991,57
56,2,1,0.6,0.555,0.8,58
56,1,1,0.9,0.617,0.929,59
56,2,2,0.5,0.72,1.055,60
56,1,1,0.7,0.878,0.731,61
56,2,1,0.5,0.929,1.026,62
56,1,1,0.9,0.595,1.008,63
56,2,2,0.6,0.903,0.769,64
56,2,2,0.7,0.584,0.771,65
56,1,1,1,0.582,0.881,66
56,1,1,1,0.568,1.023,67
