Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Trial_in_block
52,2,2,0.7,0.964,0.465,67
52,2,2,0.5,0.832,0.925,68
52,1,1,0.8,0.894,1.054,69
52,2,2,0.8,0.858,0.741,70
52,2,2,0.9,0.963,1.281,71
52,1,1,0.6,1.018,0.509,72
52,2,2,0.7,0.726,0.758,73
52,2,2,0.8,0.885,0.722,74
52,1,1,0.7,0.87,0.96,75
52,2,2,0.6,0.769,1.113,76
52,1,2,0.8,0.627,1.557,77
52,1,1,0.8,0.892,0.54,78
52,1,1,0.5,1.375,1.12,79
52,2,2,0.7,0.785,1.02,80
52,1,1,0.6,1.61,1.163,81
52,2,2,0.5,0.812,0.7,82
52,2,2,0.7,0.72,0.829,83
52,1,2,0.6,0.878,0.724,84
52,2,2,0.5,0.72,0.685,85
52,1,2,0.6,0.638,1.292,86
52,2,1,0.5,0.885,0.749,87
52,1,2,0.5,0.737,0.809,88
52,2,2,0.9,0.757,0.842,89
52,1,2,0.9,0.829,0.729,90
52,1,2,0.7,0.951,0.881,91
52,2,2,1,0.667,1.31,92
52,2,2,0.9,0.764,0.834,93
52,2,2,0.6,1.019,0.749,94
52,1,2,0.5,0.913,1.303,95
52,1,1,0.7,0.808,1.08,96
52,2,1,0.6,0.9,1.439,97
52,2,2,0.8,0.72,1.357,98
52,2,2,0.5,0.882,1.295,99
52,1,1,0.8,1.502,1.728,100
52,1,2,0.7,1.154,2.719,101
52,1,1,0.8,1.128,0.472,1
52,1,2,0.6,0.642,0.769,2
52,2,2,0.8,0.669,1.127,3
52,2,2,0.6,1.262,1.513,4
52,1,1,0.7,0.935,0.456,5
52,1,1,0.8,0.742,1.057,6
52,2,2,0.6,0.74,0.728,7
52,1,1,0.9,0.798,0.675,8
52,2,1,0.6,0.817,0.842,9
52,1,2,0.6,1.083,0.576,10
52,2,2,0.7,0.801,0.478,11
52,2,2,0.6,0.941,0.864,12
52,1,1,0.8,0.886,1.606,13
52,1,2,0.6,0.895,0.984,14
52,2,2,0.5,1.108,1.39,15
52,1,1,0.8,0.717,0.845,16
52,2,2,0.5,0.734,0.79,17
52,2,1,0.8,1.202,0.903,18
52,1,1,0.7,0.827,0.742,19
52,1,1,0.6,0.855,1.263,20
52,2,2,0.8,0.613,0.526,21
52,1,1,0.7,0.905,0.668,22
52,2,2,1,0.498,0.925,23
52,2,2,1,0.769,0.393,24
52,2,1,0.6,1.666,0.885,25
52,1,2,0.6,1.022,0.737,26
52,1,2,0.8,0.816,1.584,27
52,1,1,0.9,1.121,0.679,28
52,1,1,0.7,0.904,1.25,29
52,2,2,0.8,0.729,1.257,30
52,2,1,0.8,0.888,1.04,31
52,1,1,0.8,0.86,0.839,32
52,1,1,0.7,1.114,0.632,33
52,2,1,0.8,1.063,0.489,34
52,2,1,1,0.932,0.997,35
52,1,1,0.9,0.766,0.622,36
52,1,1,0.7,1.018,1.028,37
52,1,2,0.7,1.192,0.798,38
52,2,2,0.9,1.044,0.882,39
52,2,2,0.7,1.301,0.961,40
52,2,2,0.6,0.935,0.551,41
52,2,2,0.7,0.72,0.525,42
52,1,1,0.7,1.065,0.564,43
52,2,2,0.8,0.842,0.576,44
52,2,2,1,0.566,0.862,45
52,2,2,1,0.696,0.399,46
52,1,2,0.5,1.352,0.909,47
52,2,2,0.5,0.652,0.812,48
52,1,1,0.6,1.029,0.464,49
52,1,1,0.9,0.812,0.804,50
52,1,1,0.7,0.914,0.528,51
52,2,2,0.6,0.67,0.569,52
52,1,1,0.7,0.722,0.815,53
52,2,2,0.7,0.653,0.773,54
52,1,1,0.6,1.16,0.79,55
52,2,2,0.8,0.996,0.674,56
52,2,2,0.9,0.624,0.755,57
52,1,2,1,0.641,1.127,58
52,1,2,0.6,0.621,1.008,59
52,1,2,0.6,0.907,2.214,60
52,1,1,0.9,0.843,1.12,61
52,2,2,0.6,1.066,0.972,62
52,2,2,0.6,0.563,1.008,63
52,2,2,0.6,0.674,1.375,64
52,2,2,0.8,0.659,1.254,65
52,1,1,0.6,0.847,1.031,66
52,1,1,0.8,1.041,1.238,67
52,1,2,0.7,0.69,0.753,68
52,1,2,0.6,0.955,0.88,69
52,2,2,0.8,0.812,1.252,70
52,2,2,0.6,1.16,1.134,71
52,2,2,0.7,0.764,0.818,72
52,1,2,0.7,1.304,1.475,73
52,2,1,0.6,1.353,1.911,74
52,1,2,0.5,1.001,1.174,75
52,2,2,0.5,0.64,0.605,76
52,1,2,0.6,0.79,0.729,77
52,2,2,0.5,0.609,0.729,78
52,1,1,0.7,0.731,0.867,79
52,1,1,0.6,0.927,0.903,80
52,1,1,0.5,0.72,0.781,81
52,2,2,0.7,0.655,0.511,82
52,2,2,0.8,0.978,0.861,83
52,1,1,0.8,1.16,0.942,84
52,1,2,0.8,0.973,0.693,85
52,1,1,0.9,1.091,0.819,86
52,2,2,0.6,0.941,0.559,87
52,2,2,0.7,0.912,0.67,88
52,2,1,0.6,1.05,0.642,89
52,1,1,0.5,1.045,0.862,90
52,2,2,0.7,0.966,0.735,91
52,2,2,0.5,1.15,1.144,92
52,1,2,0.6,0.655,0.959,93
52,2,1,0.7,1,0.814,94
52,1,1,0.9,0.967,1.687,95
52,2,2,0.8,0.686,0.574,96
52,1,2,0.5,0.895,0.807,97
52,1,1,0.6,1.19,0.6,98
52,2,1,0.7,1.074,0.679,99
52,1,1,0.7,1.15,1.72,100
52,1,1,0.7,0.959,0.732,101
52,1,1,0.6,1.208,1.296,1
52,2,1,0.8,0.759,0.988,2
52,2,2,0.6,1.003,0.672,3
52,2,1,0.6,0.82,0.791,4
52,1,1,0.7,0.981,0.504,5
52,2,2,0.7,0.778,0.674,6
52,2,1,0.6,0.723,0.856,7
52,1,2,0.7,1.082,0.543,8
52,2,2,0.7,1.024,0.578,9
52,1,1,0.8,0.915,22.857,10
52,2,1,0.7,0.892,0.98,11
52,2,2,0.6,0.902,0.808,12
52,1,2,0.6,0.905,1.1,13
52,1,2,0.5,0.72,0.555,14
52,2,2,0.8,0.807,0.703,15
52,2,1,0.7,0.962,0.832,16
52,2,1,0.9,0.689,0.833,17
52,1,1,0.9,0.658,0.829,18
52,2,2,0.9,0.633,0.702,19
52,1,2,0.8,0.647,0.735,20
52,1,1,0.9,0.825,1.147,21
52,1,1,0.6,0.754,1.295,22
52,1,2,0.6,0.779,1.269,23
52,2,2,0.5,0.839,0.755,24
52,1,1,0.6,1.792,1.869,25
52,1,1,0.8,1.098,1.349,26
52,2,2,0.7,1.139,0.87,27
52,2,2,0.9,0.994,1.199,28
52,2,1,0.6,1.083,1.056,29
52,1,1,0.9,1.151,2.738,30
52,1,1,0.9,1.513,1.991,31
52,1,2,0.6,1.419,0.95,32
52,2,1,0.9,0.658,1.045,33
52,2,2,0.9,0.891,6.467,34
52,1,1,0.6,1.515,0.641,35
52,2,2,0.6,1.026,0.845,36
52,2,1,0.8,0.809,1.337,37
52,1,1,0.5,1.106,1.165,38
52,1,1,0.7,1.585,0.628,39
52,1,2,0.5,0.794,0.672,40
52,2,2,0.8,0.851,0.499,41
52,1,1,0.9,0.642,0.623,42
52,2,2,0.9,1,0.742,43
52,2,1,0.6,1.151,0.897,44
52,1,2,0.6,0.68,0.614,45
52,2,1,0.5,3.076,0.856,46
52,1,1,0.6,0.619,0.726,47
52,1,1,0.7,0.585,0.508,48
52,2,2,0.6,0.571,0.595,49
52,2,1,0.6,0.98,0.758,50
52,1,1,0.6,1.231,1.053,51
52,2,2,0.7,0.825,0.788,52
52,2,1,0.5,0.914,1.168,53
52,1,2,0.7,0.889,0.625,54
52,2,1,0.5,2.783,0.71,55
52,2,2,0.6,0.756,0.537,56
52,2,2,0.8,0.648,0.879,57
52,2,2,0.7,0.971,0.54,58
52,1,2,0.6,0.615,0.951,59
52,1,1,0.6,0.934,0.934,60
52,1,2,0.5,0.93,0.754,61
52,1,2,0.6,0.995,0.472,62
52,1,1,0.6,0.98,1.031,63
52,1,1,0.7,1.387,1.35,64
52,1,1,0.6,3.209,1.464,65
52,2,2,0.5,0.66,0.614,66
52,2,1,0.6,0.587,0.613,67
52,2,1,0.8,0.902,0.865,68
52,1,1,0.8,0.72,0.733,69
52,2,2,0.7,0.726,0.734,70
52,1,1,0.6,0.879,0.556,71
52,1,2,0.5,0.896,0.752,72
52,1,1,0.6,1.756,4.266,73
52,2,2,0.5,0.724,0.785,74
52,2,2,0.6,0.931,0.73,75
52,2,2,0.7,0.955,0.537,76
52,1,1,0.7,0.823,0.522,77
52,2,1,0.7,0.793,0.662,78
52,2,2,0.6,1.225,0.636,79
52,2,1,0.6,0.688,0.624,80
52,1,2,0.6,1.534,1.583,81
52,1,2,0.8,1.064,0.931,82
52,2,2,0.6,1.521,0.839,83
52,2,2,0.8,0.859,1.022,84
52,1,2,0.6,2.609,3.968,85
52,1,1,0.9,0.786,0.684,86
52,2,2,0.6,0.771,0.539,87
52,2,2,0.6,1.02,0.567,88
52,1,1,0.7,0.667,0.998,89
52,2,2,0.8,0.614,0.718,90
52,1,2,0.6,0.632,0.469,91
52,1,1,0.8,0.691,0.715,92
52,1,1,0.6,0.72,0.674,93
52,2,1,0.9,0.792,1.021,94
52,2,2,0.5,1.492,1.164,95
52,1,1,0.6,0.92,0.47,96
52,1,1,0.8,0.785,0.804,97
52,1,1,0.8,0.928,0.567,98
52,1,2,0.7,1.057,0.713,99
52,2,2,0.6,1.453,0.965,100
52,2,2,0.9,0.9,1.542,101
52,2,2,0.8,0.614,1.654,1
52,2,2,0.7,1.162,0.776,2
52,2,2,0.7,0.673,0.486,3
52,1,2,0.6,0.61,0.426,4
52,1,1,0.6,1.022,0.72,5
52,1,1,0.8,0.821,0.479,6
52,2,2,0.7,0.538,0.421,7
52,2,1,0.9,1.078,0.684,8
52,1,1,1,0.639,0.509,9
52,1,1,1,0.651,0.763,10
52,2,2,0.9,0.695,0.879,11
52,2,2,0.8,1.048,0.64,12
52,2,1,0.7,0.876,0.609,13
52,2,2,0.8,0.805,1.197,14
52,1,1,0.8,0.72,0.494,15
52,1,1,0.9,0.733,0.765,16
52,1,1,0.9,1.03,0.569,17
52,2,1,0.8,0.626,0.732,18
52,2,1,0.8,0.688,0.544,19
52,1,1,0.8,0.633,0.351,20
52,2,1,0.7,0.72,0.626,21
52,1,2,0.6,0.513,0.726,22
52,1,1,0.8,0.556,0.474,23
52,2,1,0.7,0.696,1.392,24
52,1,1,0.8,0.857,1.186,25
52,1,1,0.9,0.766,0.558,26
52,1,1,0.7,0.619,0.966,27
52,2,2,0.6,0.954,0.992,28
52,2,2,0.5,0.809,0.953,29
52,2,2,0.9,0.847,1.487,30
52,1,1,1,0.977,0.609,31
52,1,1,1,0.996,0.29,32
52,2,2,0.9,0.651,0.595,33
52,1,2,0.7,1.026,0.452,34
52,2,1,0.6,0.595,0.704,35
52,1,1,0.7,0.929,0.593,36
52,1,1,0.6,1.061,0.816,37
52,2,2,1,0.795,1.184,38
52,2,1,0.8,0.783,0.706,39
52,2,1,0.9,1,0.886,40
52,1,1,1,0.756,0.873,41
52,1,1,0.8,0.797,0.85,42
52,2,1,0.7,0.82,0.686,43
52,1,1,0.8,0.813,1.541,44
52,2,1,0.9,0.7,0.406,45
52,2,1,0.9,0.863,0.53,46
52,1,1,0.6,1.182,0.472,47
52,1,1,0.7,1.053,0.444,48
52,2,1,0.9,0.747,0.733,49
52,2,1,0.8,0.745,0.868,50
52,1,1,0.8,0.765,0.637,51
52,1,1,0.9,0.622,0.449,52
52,1,1,0.9,0.774,0.407,53
52,2,2,0.7,1.194,0.552,54
52,2,1,0.8,0.726,0.966,55
52,1,1,0.9,0.842,0.656,56
52,2,1,0.7,0.969,0.713,57
52,1,2,0.9,1.114,1.128,58
52,1,1,0.8,0.857,0.553,59
52,1,1,0.6,1.367,0.624,60
52,2,2,0.7,0.998,0.363,61
52,2,2,0.6,0.831,0.601,62
52,2,2,0.5,1.006,0.933,63
52,2,2,0.8,1.054,0.695,64
52,1,1,0.7,0.97,0.683,65
52,2,1,0.6,0.892,0.524,66
52,2,1,0.7,0.97,0.57,67
52,1,1,0.5,1.267,0.982,68
52,1,1,0.9,0.866,0.733,69
52,1,1,0.8,1.166,0.646,70
52,2,2,1,0.938,0.489,71
52,2,1,0.6,1.029,0.864,72
52,1,1,0.8,1.081,0.79,73
52,2,2,0.6,1.37,1.498,74
52,1,2,0.5,0.72,0.86,75
52,2,2,0.7,0.875,0.592,76
52,2,1,0.5,0.724,0.809,77
52,1,2,0.5,0.962,0.552,78
52,1,1,0.7,1.123,0.472,79
52,1,1,0.6,1.162,0.751,80
52,2,2,0.5,1.027,0.87,81
52,1,1,0.5,1.135,0.295,82
52,1,1,0.5,1.014,0.47,83
52,2,1,0.5,1.134,1.287,84
52,1,2,0.5,1.568,1.235,85
52,2,1,0.6,1.111,1.034,86
52,2,2,0.6,1.198,0.507,87
52,2,2,0.7,1.089,0.81,88
52,1,2,0.5,1.072,0.702,89
52,1,1,0.5,3.156,1.233,90
52,1,1,0.6,0.951,0.433,91
52,2,2,0.7,0.594,0.424,92
52,2,1,0.7,0.683,0.401,93
52,2,1,0.7,0.817,0.489,94
52,1,1,0.6,1.029,0.568,95
52,1,2,0.5,0.72,0.86,96
52,2,2,0.8,0.786,0.789,97
52,1,1,0.9,1.161,1.398,98
52,2,2,0.9,0.73,0.698,99
52,1,2,0.9,1.011,0.539,100
52,2,1,0.5,1.39,0.649,1
52,2,2,0.6,0.888,0.232,2
52,2,1,0.6,0.928,0.416,3
52,1,2,0.6,0.737,0.489,4
52,1,1,0.8,0.597,3.715,5
52,1,1,0.6,0.965,0.645,6
52,2,2,0.8,0.654,0.566,7
52,2,1,0.9,0.674,0.975,8
52,1,1,0.9,0.792,0.854,9
52,2,2,0.7,0.644,1.009,10
52,1,1,0.7,0.536,0.72,11
52,2,2,0.6,0.636,0.633,12
52,1,1,0.8,0.57,0.426,13
52,1,1,0.8,0.744,0.371,14
52,1,1,0.9,0.72,0.702,15
52,2,2,0.9,0.813,0.621,16
52,2,1,0.7,0.793,1.094,17
52,2,2,0.6,0.797,0.642,18
52,1,2,0.5,0.918,0.979,19
52,2,1,0.5,0.874,0.663,20
52,1,1,1,1.232,0.95,21
52,1,1,0.7,1.181,1.727,22
52,2,2,0.7,1.145,1.267,23
52,2,2,0.7,0.901,0.872,24
52,1,1,0.6,1.07,0.745,25
52,1,1,0.9,0.72,0.972,26
52,2,2,0.9,0.835,0.688,27
52,2,2,0.6,1.21,0.665,28
52,1,1,0.9,0.672,0.741,29
52,2,1,0.6,0.625,0.86,30
52,2,1,0.6,0.973,1.086,31
52,1,1,0.9,0.625,0.804,32
52,1,1,0.9,0.667,0.693,33
52,2,2,0.9,0.756,0.713,34
52,1,1,1,0.594,0.751,35
52,2,1,0.6,0.675,0.8,36
52,1,2,0.6,0.959,0.676,37
52,2,1,1,0.773,0.877,38
52,2,1,0.5,0.742,1.137,39
52,1,1,0.6,0.89,1.194,40
52,1,1,0.9,0.79,0.713,41
52,1,1,0.8,0.637,0.786,42
52,1,2,0.9,1.065,1.067,43
52,2,1,1,0.832,0.669,44
52,2,1,0.5,1.283,0.817,45
52,2,1,0.9,0.751,1.242,46
52,2,2,0.7,1.121,0.854,47
52,2,2,0.5,1.279,0.885,48
52,2,2,0.7,0.806,0.734,49
52,1,2,0.6,1.212,0.716,50
52,1,1,0.6,1.24,0.621,51
52,1,1,0.7,0.951,0.633,52
52,1,1,0.8,0.992,0.997,53
52,2,2,0.6,1.089,1.145,54
52,1,2,0.5,1.018,1.349,55
52,2,2,0.6,1.193,0.974,56
52,1,1,0.6,1.016,0.6,57
52,1,1,0.6,0.788,0.903,58
52,2,1,0.7,0.959,0.685,59
52,1,1,0.6,0.827,0.646,60
52,2,2,0.6,1.04,0.501,61
52,1,1,0.6,0.995,0.632,62
52,2,2,0.5,1.095,0.559,63
52,2,1,0.5,1.074,0.936,64
52,1,1,0.7,1.105,0.844,65
52,2,1,0.6,0.958,0.507,66
52,1,2,0.5,0.868,0.63,67
52,2,2,0.6,0.96,0.885,68
52,1,1,0.7,1.174,1.175,69
52,1,1,0.8,0.885,0.493,70
52,2,2,0.7,0.867,0.542,71
52,1,2,0.6,0.97,0.482,72
52,2,1,0.5,1.019,0.901,73
52,2,2,0.8,0.743,0.905,74
52,1,1,0.8,0.72,0.467,75
52,2,1,0.6,1.318,1.443,76
52,1,1,0.6,3.609,2.089,77
52,1,1,0.8,0.746,1.077,78
52,1,1,0.6,0.822,0.961,79
52,1,2,0.5,1.002,0.615,80
52,2,2,0.6,1.293,0.51,81
52,1,1,0.6,1.018,0.538,82
52,2,2,0.6,0.778,0.774,83
52,2,2,0.5,2.148,1.559,84
52,2,2,0.7,0.88,0.83,85
52,2,2,0.8,1.101,1.367,86
52,2,2,0.8,0.995,0.792,87
52,1,1,0.6,0.847,0.511,88
52,2,2,0.5,0.605,0.814,89
52,1,2,0.5,0.791,1.114,90
52,1,1,0.6,0.973,0.63,91
52,1,2,0.5,0.974,0.542,92
52,2,1,0.7,0.963,0.72,93
52,1,1,0.6,1.222,0.721,94
52,2,2,0.6,1.277,2.138,95
52,1,2,0.7,1.206,0.511,96
52,2,1,0.6,0.918,0.643,97
52,2,2,0.6,2.716,1.029,98
52,1,1,0.6,0.72,0.699,99
52,2,1,0.7,0.89,0.513,100
52,1,1,0.8,0.954,0.488,101
52,2,2,0.5,1.614,1.046,102
52,2,1,0.6,0.866,0.893,103
52,1,1,0.6,1.318,1.068,104
52,1,2,0.7,0.775,0.896,105
52,1,1,0.6,0.991,0.761,106
52,2,1,0.6,1.133,0.493,107
52,1,1,0.5,2.583,1.007,108
52,2,2,0.6,0.688,0.576,109
53,2,1,0.6,1.311,1.445,1
53,1,1,0.8,1.126,1.342,2
53,2,2,0.5,1.38,0.839,3
53,2,1,0.6,1.067,0.35,4
53,1,1,0.6,1.079,0.556,5
53,1,2,0.7,0.958,0.867,6
53,2,1,0.5,1.316,0.282,7
53,1,2,0.5,1.187,0.557,8
53,1,2,0.7,1.321,0.975,9
53,1,1,0.8,1.459,1.557,10
53,2,2,0.6,1.607,1.431,11
53,2,2,0.6,1.203,1.057,12
53,1,1,0.7,1.28,1.485,13
53,1,1,0.5,2.068,1.615,14
53,2,1,0.5,1.39,0.497,15
53,2,1,0.6,1.292,0.477,16
53,2,1,0.6,1.088,0.537,17
53,1,1,0.8,0.989,1.439,18
53,1,2,0.7,1.206,1.39,19
53,2,2,0.6,1.162,1.055,20
53,2,2,0.6,1.779,0.718,21
53,1,1,0.7,1.064,0.938,22
53,2,2,0.9,1.151,0.993,23
53,1,1,0.7,1.187,1.405,24
53,2,2,0.8,1.14,1.063,25
53,1,1,0.7,1.149,1.816,26
53,1,1,0.7,1.176,0.991,27
53,1,2,0.7,1.195,1.721,28
53,2,2,1,0.994,1.4,29
53,2,2,0.7,1.281,0.863,30
53,1,2,0.6,1.456,1.065,31
53,2,1,0.7,1.039,0.964,32
53,1,2,0.5,1.387,0.862,33
53,2,1,0.7,1.434,1.135,34
53,2,2,0.5,1.744,0.364,35
53,2,2,0.6,1.189,1.759,36
53,1,1,0.5,1.145,0.412,37
53,2,2,0.8,0.73,1.914,38
53,1,1,0.7,1.092,0.732,39
53,1,1,0.6,1.432,1.046,40
53,1,1,0.6,1.06,0.703,41
53,1,1,0.6,1.291,0.379,42
53,2,1,0.6,1.162,0.335,43
53,2,2,0.9,0.997,0.923,44
53,2,1,0.7,1.249,0.825,45
53,1,1,0.7,1.533,2.893,46
53,2,2,0.5,1.546,0.325,47
53,1,1,0.5,1.112,0.598,48
53,1,1,0.6,1.253,0.717,49
53,1,1,0.7,1.221,0.824,50
53,2,2,0.7,1.076,0.561,51
53,1,2,0.7,1.176,0.328,52
53,2,2,0.7,1.121,0.655,53
53,2,2,0.7,1.336,1.128,54
53,1,1,0.8,1.418,1.946,55
53,2,1,0.5,1.238,1.764,56
53,1,1,0.6,1.619,0.669,57
53,1,1,0.7,1.972,0.524,58
53,2,2,0.7,1.05,0.635,59
53,1,1,0.8,1.172,1.822,60
53,2,1,0.5,1.354,0.36,61
53,2,2,0.6,1.153,2.438,62
53,2,1,0.6,1.344,0.779,63
53,1,1,0.5,1.154,0.591,64
53,1,1,0.5,1.017,0.488,65
53,1,1,0.6,1.328,0.986,66
53,1,1,0.6,1.475,0.449,67
53,1,1,0.5,1.081,0.431,68
53,2,1,0.6,1.843,1.736,69
53,2,1,0.5,1.212,0.805,70
53,2,2,0.8,1.107,1.382,71
53,2,2,0.7,1.949,0.408,72
53,2,2,0.7,1.15,0.753,73
53,2,1,0.6,1.229,0.608,74
53,2,2,0.7,1.273,0.158,75
53,2,2,0.5,1.157,0.546,76
53,1,1,0.6,1.208,0.536,77
53,1,1,0.5,1.69,0.458,78
53,1,2,0.5,0.995,0.449,79
53,1,1,0.7,1.647,0.375,80
53,2,2,0.6,1.011,0.355,81
53,1,1,0.7,1.1,0.999,82
53,1,1,0.7,1.104,0.931,83
53,2,2,0.6,1.151,0.82,84
53,1,2,0.6,1.214,0.662,85
53,2,1,0.5,1.45,0.41,86
53,2,1,0.6,1.024,0.963,87
53,1,1,0.7,1.631,0.994,88
53,1,2,0.5,1.475,0.425,89
53,2,2,0.7,1.788,1.28,90
53,1,1,0.7,1.284,1.628,91
53,2,2,0.6,1.907,0.902,92
53,1,1,0.6,1.682,1.208,93
53,2,1,0.5,1.822,1.465,94
53,1,1,0.9,1.411,1.723,95
53,2,2,0.7,2.103,1.25,96
53,1,1,0.9,1.246,0.846,97
53,2,1,0.8,1.439,1.765,98
53,1,2,0.7,1.732,1.276,99
53,1,2,1,1.184,1.699,100
53,1,2,0.5,1.548,0.752,101
53,2,2,0.7,1.239,0.789,1
53,2,1,0.6,1.294,1.238,2
53,2,1,0.5,1.599,0.893,3
53,1,1,0.6,1.284,0.444,4
53,2,2,0.6,1.282,1,5
53,1,2,0.6,1.278,0.948,6
53,2,2,0.5,1.195,0.44,7
53,1,1,0.6,1.172,0.908,8
53,1,2,0.6,1.478,0.723,9
53,2,2,0.6,1.204,0.996,10
53,2,1,0.6,1.115,0.816,11
53,1,2,0.7,1.145,1.444,12
53,1,1,0.6,1.44,0.654,13
53,2,2,0.7,1.746,0.749,14
53,2,2,0.6,1.254,2.334,15
53,2,2,0.6,1.429,0.672,16
53,2,1,0.6,1.242,0.543,17
53,1,2,0.6,0.981,0.544,18
53,1,1,0.6,1.281,0.422,19
53,1,1,0.6,1.234,0.312,20
53,1,1,0.6,1.505,0.484,21
53,1,1,0.7,1.186,1.101,22
53,2,2,0.7,0.876,0.921,23
53,1,1,0.7,1.459,0.885,24
53,2,2,0.6,1.204,1.969,25
53,2,1,0.6,1.386,1.246,26
53,2,1,0.5,1.983,0.626,27
53,1,1,0.7,1.27,1.177,28
53,1,1,0.5,1.789,0.319,29
53,2,2,0.7,1.278,0.595,30
53,2,2,0.7,0.983,1.242,31
53,2,2,0.7,1.073,1.462,32
53,1,1,0.5,1.229,0.92,33
53,1,1,0.8,1.116,1.297,34
53,2,1,0.5,1.416,0.68,35
53,1,1,0.6,2.175,1.615,36
53,1,1,0.5,1.462,0.273,37
53,2,2,0.7,1.055,0.927,38
53,1,1,0.7,1.55,0.689,39
53,1,1,0.6,1.221,0.568,40
53,2,2,0.7,0.934,0.702,41
53,2,2,0.7,0.991,0.381,42
53,2,2,0.7,0.979,0.31,43
53,2,2,0.7,0.826,0.38,44
53,1,1,0.7,1.115,0.232,45
53,2,1,0.7,1.084,0.233,46
53,2,2,0.7,1.053,0.253,47
53,1,2,0.7,1.022,1.169,48
53,1,1,0.6,1.255,0.632,49
53,2,2,0.5,1.407,1.079,50
53,1,1,0.6,1.507,0.95,51
53,1,1,0.5,1.479,0.301,52
53,1,1,0.5,1.451,0.363,53
53,2,2,0.5,1.228,0.671,54
53,2,1,0.5,1.381,0.328,55
53,2,2,0.6,1.036,1.514,56
53,1,2,0.6,1.275,0.968,57
53,1,1,0.6,1.255,1.079,58
53,2,2,0.8,1.145,0.948,59
53,1,1,0.5,1.507,1.061,60
53,2,2,0.8,1.145,1.843,61
53,1,2,0.8,1.074,0.888,62
53,2,2,0.7,1.585,1.156,63
53,1,1,0.5,1.952,0.526,64
53,1,1,0.8,1.541,0.967,65
53,2,1,0.7,1.376,1.089,66
53,2,1,0.7,1.276,1.626,67
53,1,1,0.6,1.121,0.502,68
53,2,2,0.5,1.36,0.997,69
53,1,1,0.6,1.278,0.675,70
53,1,1,0.5,1.079,0.389,71
53,1,2,0.5,0.883,0.529,72
53,2,1,0.5,1.186,0.286,73
53,2,2,0.5,0.992,0.502,74
53,2,1,0.5,1.388,0.823,75
53,2,2,0.6,1.227,0.798,76
53,1,2,0.6,1.102,0.61,77
53,2,2,0.6,1.214,1.43,78
53,2,2,0.6,1.26,1.663,79
53,1,2,0.7,0.953,1.694,80
53,1,1,0.6,1.259,0.333,81
53,2,2,0.7,0.862,0.329,82
53,1,1,0.7,1.298,0.386,83
53,2,2,0.5,1.414,1.054,84
53,2,1,0.5,1.468,0.215,85
53,2,1,0.6,1.616,0.689,86
53,1,1,0.6,1.455,0.303,87
53,2,2,0.6,1.552,0.998,88
53,1,1,0.9,1.711,0.642,89
53,1,1,0.8,1.384,1.268,90
53,1,1,0.7,1.675,0.568,91
53,1,1,0.8,1.468,1.047,92
53,2,2,0.7,1.664,1.019,93
53,2,1,0.7,1.807,0.359,94
53,1,2,0.7,1.136,0.32,95
53,2,2,0.9,1.003,0.969,96
53,2,2,0.9,1.058,1.101,97
53,1,1,0.7,1.308,0.662,98
53,1,1,0.7,1.378,0.221,99
53,2,2,0.9,1.244,1.033,100
53,1,1,0.9,1.28,0.902,101
53,1,1,0.7,1.225,1.028,1
53,2,2,0.7,1.205,0.541,2
53,2,1,0.8,1.057,1.001,3
53,1,1,0.7,1.132,0.626,4
53,2,2,0.6,1.107,0.686,5
53,1,1,0.8,1.074,1.007,6
53,1,1,0.6,1.297,0.873,7
53,1,2,0.5,1.557,0.938,8
53,2,2,0.7,1.375,0.711,9
53,1,1,0.6,1.146,0.845,10
53,2,2,0.7,1.15,0.489,11
53,2,1,0.7,1.207,0.44,12
53,1,2,0.6,1.646,0.791,13
53,2,2,0.7,1.274,1.168,14
53,1,1,0.7,1.988,0.527,15
53,2,2,0.6,1.435,1.784,16
53,1,2,0.9,0.876,1.53,17
53,1,2,0.7,1.782,1.393,18
53,2,2,0.5,1.408,0.784,19
53,1,1,0.7,1.175,0.871,20
53,2,2,0.5,1.082,0.744,21
53,2,2,0.6,1.638,1.004,22
53,1,1,0.8,1.104,1.571,23
53,2,2,0.8,1.14,0.839,24
53,2,2,0.7,1.086,1.558,25
53,1,2,0.5,1.631,0.37,26
53,1,2,0.7,1.358,0.995,27
53,2,2,0.7,1.285,1.741,28
53,2,2,0.7,0.937,1.193,29
53,1,1,0.8,1.41,1.098,30
53,1,1,0.7,1.662,0.409,31
53,2,2,0.6,1.085,1.389,32
53,2,2,0.5,1.655,0.255,33
53,1,2,0.5,1.757,0.267,34
53,2,1,0.5,2.073,0.215,35
53,1,2,0.7,1.15,1.008,36
53,2,2,0.6,1.394,0.631,37
53,1,1,0.6,1.075,0.352,38
53,2,1,0.6,1.676,0.706,39
53,2,2,0.7,1.31,1.44,40
53,1,1,0.8,1.709,0.728,41
53,1,2,0.6,1.292,0.54,42
53,1,2,0.6,1.384,0.539,43
53,2,2,0.6,1.022,0.481,44
53,2,1,0.7,1.643,0.224,45
53,1,1,0.6,1.668,0.543,46
53,2,1,0.6,0.954,0.504,47
53,2,2,0.6,1.161,0.406,48
53,1,1,0.8,1.016,0.895,49
53,2,1,0.6,1.214,0.694,50
53,1,1,0.6,1.122,1.12,51
53,2,1,0.7,1.249,0.273,52
